Label,Sample,Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
Healthy,111,3,-52.675886493470976,-52.22153706297115,-53.062614565346635,-52.78664498150669,-51.854529164282035,-51.10357275523189,-52.22135665382738,-51.59697847872322,-51.45599017948715,-51.56296015861215,-54.90323596576722,-53.94426770418656,-52.33935818879886,-51.35131418954156,-53.0510594277241,-53.613127850104135,-52.77703623165536,-54.07040711289332,-52.64781435881609,-54.35350065391172,-53.47237005516824,-52.56479853233831,-54.191612734357705,-54.1297127979858,-53.14811871587362,-54.63729012546989,-56.09318686511526,-57.43258823781771,-57.56239701597913,-55.83001290723053,-54.40563515993773,-53.861246133869145,-54.83728132378712,-54.40414767742621,-54.16073253814724,-55.52705820669625,-58.02040901654392,-57.10137998473081,-57.37268770146402,-58.51348254225465,-58.32783704620052,-56.7636314077301,-56.89447936742863,-57.39659082739111,-57.212503084301304,-56.83878757084224,-57.152550155039236,-58.20581800368963,-58.380647256791306,-58.31866357731231,-58.559230384390105,-59.437344892644745
Healthy,111,2,-52.47422496249393,-52.302552948035334,-53.032978631933794,-52.456864155437,-51.557527908373366,-51.114239591839976,-51.939997741055635,-50.77759871431283,-50.967755353117845,-50.91174119640982,-54.55654726388176,-52.86229519777129,-52.53544268842327,-51.12221295206332,-51.87312040203871,-52.81709083667012,-53.38883315052594,-54.004279925074044,-53.13309567341227,-54.1914286547659,-55.87626450245026,-54.79506665907259,-55.48306557639249,-54.712610657651254,-54.28927162072171,-56.44926920991491,-56.89501471557742,-55.86057891158958,-56.21504623155194,-54.113304856123,-52.79188894229496,-52.43940723981403,-53.46589206329391,-54.52619309456849,-54.98308358931883,-56.01883362824813,-56.63609840676184,-55.5899338233607,-56.07747181754664,-58.63344268517969,-56.75874675296044,-54.989345217585985,-55.31237144280521,-55.848469018469906,-55.89077638351207,-55.26722290799401,-55.69619025440652,-56.827825674869096,-56.291365441328466,-56.78718916421346,-58.43570641877552,-60.86618796920842
Healthy,111,1,-53.871444698539115,-53.39250049028805,-54.22119221238738,-54.340807541975366,-53.3168095190499,-51.94417942970568,-52.64788690352054,-52.649772833466756,-51.84533474758276,-52.46462044159132,-55.4162283878088,-53.02041544341031,-53.86504416090566,-52.340905140047276,-52.83090842108776,-54.14657868190602,-53.22536082874365,-54.30081025247102,-53.99446114050552,-55.04452519760558,-55.56686401995744,-54.4087159286983,-56.16084266615773,-55.68573942707948,-54.85622791519228,-56.946098507123494,-57.96360773472226,-59.11177756013234,-59.43512901008367,-57.003249582144655,-54.986618055253906,-54.30792871016184,-55.530534293585106,-56.022027014925726,-55.47354108582806,-56.41689110017818,-58.36123195042041,-57.873043661850154,-57.44393297822125,-57.933261271383984,-59.98854402933073,-59.1694787245089,-58.70951575608955,-59.35080773109184,-59.56249410673426,-59.395037208384515,-59.43597727138603,-61.62831826407078,-59.684261961613096,-60.48316634335986,-61.49931945574792,-61.70156568015872
Healthy,112,1,-52.420121697562976,-52.39831807168814,-53.39472698982683,-53.68104672523291,-53.13563407375167,-53.43024169267018,-55.21112337925446,-55.007162062232524,-55.49260240287823,-55.54640897097379,-57.50008398746662,-56.159535353994386,-53.324465567079294,-51.41065351666487,-52.04195807648841,-52.04593163379967,-51.371821249444096,-52.450512396406104,-52.4626001208668,-53.74422088031463,-53.227913922418644,-53.05319141062145,-56.18179069827931,-56.863115016061975,-55.288526740950275,-56.33662492024758,-57.632800857606824,-58.638064530044545,-59.41481314468285,-59.03612821019057,-56.81664599427019,-55.63316881861902,-56.14902761549632,-54.39300801015551,-53.20237594922589,-53.421068921547175,-55.08805346481485,-55.933599636524825,-55.00137658649405,-55.891079249769476,-58.20730031744062,-57.00468328386802,-58.47905991120007,-58.62651869861516,-58.7677050940964,-59.95564200302728,-60.68163605058258,-62.02196244387856,-63.01790552524863,-63.04964835113,-62.62346853894221,-61.04519357978751
Healthy,112,3,-51.61981468949459,-51.28226343114849,-52.11547791664258,-52.02780370174012,-50.8892679527359,-50.470934119761324,-51.052465913611826,-50.39834142758262,-50.583032046943224,-50.864409251015445,-53.47280762738835,-53.887697107744216,-51.72405571664636,-50.34363643777502,-51.419947482350466,-52.25600124268613,-51.965684734105764,-53.2268447641444,-52.915100774665916,-54.59267585263135,-53.27402359578346,-52.41346540549026,-54.42503814333817,-56.76070445947032,-55.098557250784516,-55.67747908968859,-56.467039779220784,-58.041979945894326,-57.59208593236445,-57.85986835512289,-58.45297795250766,-58.37581324684127,-59.160638096096704,-58.4472832368444,-57.92253518816639,-59.07276290662196,-61.825545378107336,-62.462982119538275,-61.12757304235929,-61.9799082697865,-63.56464835666918,-61.55482102675691,-62.618025737261675,-60.79009856975329,-59.67684678997003,-58.82812352759142,-59.21840262919058,-59.40419265781478,-59.49225797017799,-60.086980407596215,-60.326687502794215,-60.9672517723493
Healthy,112,2,-51.908986328740276,-51.611841677284325,-52.398006664404605,-52.08997750781634,-51.09071684637273,-51.04388664826219,-51.16105274317707,-50.02137952719394,-50.46378486915362,-50.809785430123604,-54.175734105859604,-53.18206192037418,-51.24037038039457,-50.061244873378186,-51.10272960082653,-52.75397770306547,-53.35306444897482,-53.584372435458135,-52.61896269275549,-54.21756049758622,-53.1588077526233,-52.758914226662725,-56.041812211630386,-54.62460763514179,-52.987481236828586,-53.84930549022297,-54.73486423815263,-54.826623904831244,-55.63891957203931,-55.87419848018273,-54.06844754183088,-53.90217331136276,-55.463587787581304,-54.606692135417504,-53.63937130256873,-54.47923531511978,-56.036531037930324,-57.71926946449576,-56.985518102300304,-57.08434892956947,-57.463125725027965,-58.21187033577985,-59.69272497189383,-57.17948776069203,-56.96428960429613,-57.69738346031651,-58.589007919103366,-59.576365041415386,-59.66229979618446,-59.781402470440945,-60.00895349072206,-59.15871434815692
Healthy,112,2,-54.500969684755546,-53.857908708764526,-54.39614046621669,-53.96499415041443,-53.4522955422828,-52.72781889808431,-52.29800670251437,-51.60209333991688,-51.847432414776094,-52.874952851584666,-55.61234391958189,-53.9934936811798,-53.091846583538654,-51.69076641246069,-53.81638517189855,-54.715563249368756,-53.85073231451615,-54.656391502411594,-53.58166608227191,-54.03949602600999,-53.623343548324705,-53.91315987239732,-56.512665887022465,-55.098074532832754,-54.666002068590686,-55.48771634574499,-55.62391847682845,-54.78976569642,-54.246647808554236,-56.08207343024265,-53.97640570197148,-53.24861172593779,-54.78125907576465,-53.237081173843606,-52.745659359339044,-54.378840966935364,-57.03662339364531,-55.11889886433816,-54.69782626916129,-57.01083871571039,-56.89042715782677,-54.9913289430164,-56.416707473604475,-56.11554576877264,-55.041228434928186,-54.51147905564709,-54.57287104063832,-55.44922054336227,-56.06456378238921,-56.84742904211084,-58.64845894528733,-59.359301025666156
Healthy,112,3,-54.140537879642324,-53.50500846715783,-53.34796673465831,-53.0229763453946,-52.68649150800031,-52.27177772005412,-52.164912814525415,-51.942802759076876,-52.19169284454445,-53.45858164880384,-55.44226682839148,-53.930871491101186,-52.84170555629342,-51.691106970296936,-53.98019368542946,-54.155309815613805,-52.93178734367999,-54.006609310210855,-53.51064650702006,-54.72727524374459,-54.39127533805809,-53.16704343306361,-54.63870521442374,-54.498435763346805,-54.21112352588202,-54.889707982609025,-55.79898380361595,-55.145076520831125,-54.75486204682743,-55.59938876051815,-55.29986149600405,-54.33011516068909,-54.29105102358385,-53.293120648570856,-52.50432427319306,-53.731057779877304,-56.45036865731918,-55.714782754432704,-55.182974818446894,-56.5847941887526,-56.71187918773015,-55.89884797564942,-57.03309502030399,-56.47977438219712,-55.36879960651071,-55.50210685926746,-55.85533405551296,-56.62229304922518,-57.33645745093799,-58.02626740021542,-58.523149378271796,-59.61906933564286
Healthy,112,1,-52.33239031887096,-52.170416591827546,-52.94089054771736,-52.48274909593569,-51.858861624071835,-51.68450665499237,-51.67849739531003,-51.07370935727908,-51.16259128867081,-51.360364817093,-54.4439221551898,-53.486147559429085,-52.34344050781334,-51.01229000531073,-52.08942536697107,-53.0961968127152,-53.015244685708005,-53.581430768138965,-52.366502316137826,-53.461715719202225,-55.176443190327305,-53.93810297418874,-56.07843378392283,-55.42930422061243,-54.15694022815816,-55.07532071892278,-54.88775598209117,-56.42203616870798,-56.47488532038117,-56.12409259727922,-54.39602104703657,-53.822913164125964,-55.32056762284596,-54.79513872325653,-53.84947259092322,-55.14906982427596,-58.19017952406205,-56.5295828277557,-56.45789973473362,-58.09729296840247,-58.22866772685701,-56.77510755857242,-57.75689674498959,-58.35248973848618,-57.47943400739197,-57.33655121191387,-57.63668875170295,-58.330627815071765,-58.70116789671976,-59.847194265029685,-61.975184611998124,-63.37175023804242
Healthy,114,3,-53.61028966025226,-53.161954105003026,-53.707299711110906,-53.62152993125834,-52.961737557702364,-52.21768817656734,-52.51794572788278,-52.478914636139095,-52.72339047089208,-52.63423553840991,-54.84994706007416,-54.560087620515894,-52.43048471018544,-51.43703500759918,-52.34443877283737,-53.61767006881295,-53.353916697933066,-53.65418107067666,-53.119541281129045,-54.07327010136274,-52.65643889799183,-52.429094404469495,-54.48691637962724,-55.02474824375913,-53.703478318971854,-54.90585670932825,-56.481836640791336,-56.69665675822381,-56.786081343226726,-56.34971043767803,-54.27505859553459,-53.70682421144902,-54.99051655140946,-54.837347221624256,-54.88380101146302,-55.89262906220294,-56.04480632858006,-56.45881740294144,-57.26660815493679,-57.79489430919823,-56.88128903930987,-56.435159083532454,-57.085216014851525,-56.619202529229575,-56.304637753152065,-56.34795127438488,-57.28233757670401,-57.74022720873095,-57.10387073814857,-57.20526932129111,-58.72345516920969,-59.85894424059139
Healthy,114,2,-53.11369643965279,-52.63921259125824,-53.20730648441037,-53.12619925418847,-52.503616881868105,-51.812141227749564,-51.840610680490435,-52.205870888885414,-53.324831799760645,-53.15438332661678,-54.87875203894482,-54.75120919777999,-53.101395967518656,-52.33221061545808,-53.50640539732399,-53.66345107354114,-52.75457809279792,-54.16362047369358,-53.996326548905635,-54.357296356677445,-52.89161162184818,-52.656141234233395,-54.52779619820422,-55.50455066594306,-54.206966459774776,-54.853794461434745,-55.631533650001906,-57.63730561907753,-57.35384454797662,-56.40029310222593,-56.01688313644111,-55.385024660495965,-56.41384471617818,-56.97905988139118,-56.81938063372592,-57.74231929495733,-59.181256540579824,-61.2045662161978,-60.67775118690095,-60.700701769966926,-60.785771797828176,-60.45220457626415,-61.83207171260933,-61.64798900569665,-59.619439558399606,-58.825832991627614,-58.92796087799081,-58.12631560848992,-57.55207371364102,-58.04769889934118,-58.53481347346329,-59.241028137516274
Healthy,114,1,-52.72995817911337,-52.401778254441844,-53.08680925851857,-53.26167098989789,-52.55671124869533,-51.93507122833167,-51.96442092080089,-52.29741992272251,-53.58800426378749,-53.526567359351844,-54.45533617398604,-54.34981891718688,-53.182267937473654,-52.391320731447905,-53.175107582207744,-53.28421772614443,-52.330910915590195,-53.72867604074806,-54.37662802958728,-54.48644995944218,-54.138689589263144,-54.10021709936443,-56.06369294465957,-56.98392581639762,-56.970283078516886,-56.993292922504146,-56.03626308233054,-57.94535357836165,-58.304719584061175,-57.09566158914122,-58.6904939284036,-56.95745528630817,-56.45340912848098,-56.36985364586286,-56.48516240953751,-57.53631915409131,-59.503433892190934,-59.002717955779815,-57.50841478391266,-58.28413677459815,-59.54721986600775,-57.6804684251649,-58.89803517489628,-61.126147458091125,-59.06171237179507,-57.435872269529455,-58.213260876379344,-59.724853840848596,-60.12185622949404,-59.99673474469289,-59.62966193658754,-60.52504890849854
Healthy,115,3,-53.225612825452046,-52.6947694240014,-53.45570360773553,-53.66607794890783,-52.504667575192556,-52.48187262998168,-52.09555752661808,-52.573448565786364,-51.93932382691378,-51.74763650323729,-55.256176658732265,-53.90501234284882,-51.8557783394464,-50.86798355643771,-52.50138160574201,-54.172500185919255,-53.609521448567506,-53.594798620198546,-52.917482574429286,-54.284041699431036,-52.46915691804904,-51.99432392337947,-54.15820906798225,-54.478535841619056,-53.2712528458779,-54.976999959012815,-55.616859747435974,-55.66797887508103,-57.35049661820108,-56.70671129885575,-54.313180348739884,-53.78660214853198,-54.49999039820932,-53.84112193952329,-53.69334365372992,-55.091526358002845,-57.93419871966873,-57.290135601382666,-57.65462326862405,-59.29871277674134,-56.90453833315884,-56.3121461986459,-57.06271375964269,-56.62393904555068,-55.980314848907554,-56.0224342001515,-56.27910533650707,-56.77914127924786,-57.09832265487168,-57.28825127550764,-58.700921252263676,-60.309906339401934
Healthy,115,2,-52.3754468138298,-51.936287507266016,-52.71420831321485,-52.742980884408446,-51.933136118937604,-51.85514157767581,-51.3762863657132,-52.140925765910396,-51.61969876082861,-51.001304197373436,-54.21143490256434,-53.26897455329623,-51.85840438445719,-50.448599885345615,-51.53279408973752,-52.82931833488017,-51.88977135412927,-52.93888928975123,-52.80564191658033,-54.616986702751475,-53.72419510158572,-52.81475853844633,-55.05883730134989,-54.41543903582634,-53.057788525414516,-54.12015863119975,-53.93966017706415,-55.34428426550231,-56.97524559797739,-55.78867834687407,-53.97895518664004,-53.038543717618936,-53.69615049957076,-53.26216575354767,-53.23535517840015,-54.62188053544145,-57.7069657092532,-55.45182361845225,-54.91846491480854,-55.912060341235666,-57.54920812579776,-55.43661693914002,-55.813402423222094,-56.883264037138716,-57.12171735057972,-55.960197854802274,-55.62483577260305,-57.348648705457606,-57.62259512955255,-57.34717635079698,-57.837751558983655,-59.16650485741652
Healthy,115,1,-53.2451197911071,-52.702502620455,-53.42352060164644,-54.083967065365364,-53.09717809349316,-53.19511965989636,-53.436376195460824,-54.07040201084801,-54.116057705240635,-53.898850066649146,-56.287339502996645,-54.76014439057123,-53.91690814697579,-52.30038398305935,-53.17727844081017,-54.02924242689664,-53.106429730912204,-54.452534834110125,-55.30763379364294,-54.10874399953988,-52.937789714196164,-52.637837848893206,-53.650489559891,-53.251209437807134,-52.85027336744632,-53.293575266656774,-54.20630040256167,-55.73161538618181,-56.474304483574244,-57.26423231508103,-56.0567914178646,-55.31154263814554,-55.44563350716846,-54.512130870414246,-54.29095495508228,-55.455350434641346,-56.04749824351754,-55.42474216835302,-55.831044803596306,-57.018223282378045,-57.79863176003073,-57.99756389355369,-57.43044778039375,-55.62033681454228,-55.03599816543206,-54.6108729829242,-55.045160815536164,-56.4109320877031,-57.358848576721364,-57.95090562759809,-58.87751613372325,-60.992681466004825
Healthy,116,3,-52.7269180648931,-52.422080313370984,-53.24529052752378,-53.56102583258683,-52.52573868895523,-51.883757404694386,-51.89588931007509,-52.34142197863035,-52.428623921530516,-52.348192288764075,-54.47715833411315,-54.323339507534385,-52.43688200400165,-51.125593148192905,-52.08659135491245,-52.415803519757105,-52.10642773237367,-53.65012000913649,-52.98117706070285,-54.77783605829714,-52.732857079959174,-51.86277331265087,-53.285061591814156,-54.82548531039723,-54.11468207703726,-54.73355734830661,-55.06296270584764,-56.65715569174218,-56.260558802401526,-55.55414868683662,-55.3488347485697,-54.6717471966859,-54.4120482348673,-53.42852460041691,-53.39232191738704,-54.83510476931461,-57.81251665767882,-55.40783856176774,-54.803905811987946,-55.688865232071734,-56.389655797545785,-55.695549252140594,-56.84638625647789,-56.673971501407124,-55.12208808727103,-54.81994182848009,-54.705259417177,-54.64066038312234,-54.757338276531875,-54.92298905108355,-55.417055517699524,-56.412248563865376
Healthy,116,2,-52.71430516352966,-52.23281069879397,-53.401428920181324,-54.14873529483445,-53.586167079673245,-51.83240272696838,-52.272179300574194,-53.23925791377542,-52.76256478285628,-52.197943025069556,-55.05848713672715,-53.69278837399618,-52.95918427389764,-51.80400336478148,-52.36051798127374,-53.29053431027396,-52.242132505560484,-54.258192228368706,-54.07153905666162,-54.579947146700015,-54.42586778279101,-53.25607001539903,-55.54727087809587,-57.181052486166195,-56.19818463375659,-56.07241863681928,-56.450263359221104,-58.47750903768372,-58.039202091196785,-58.11732889016622,-56.8191905597644,-56.72600204905894,-57.01891240779695,-55.42148546547358,-55.519776557962864,-56.34030949287241,-58.07289202912387,-57.60644255749252,-56.65834971241385,-57.7572814972794,-58.49799264101904,-57.48487647555705,-58.53969937575428,-59.822017242549904,-58.50785962507785,-58.33529806922713,-58.53031820591893,-59.14198198093963,-59.7976850753214,-59.46538515685516,-59.1109725016689,-59.932629519151554
Healthy,116,1,-53.44028925453958,-52.70352291555808,-53.60240656438613,-54.61398218034021,-53.938595075795625,-52.562516810960396,-52.722626199571735,-53.486078586656404,-53.931663209838476,-53.58323295276942,-55.73228503568093,-54.461266507716644,-55.793402176811824,-53.74021603607666,-53.9754388736965,-55.53327795668132,-54.376698899512306,-55.61798480182343,-55.62012262806486,-56.010036343220726,-58.96235125910144,-58.02161286247391,-59.21842288223079,-57.26631210838768,-56.527496460309344,-56.518503389127375,-56.42605127645007,-57.946092875286396,-59.118055431488145,-58.234245152065654,-56.78788224241798,-55.737474106738475,-56.78828864848171,-56.67420594831934,-56.28257411854286,-57.26749004455377,-58.37096022766992,-57.64154742268996,-57.55938903744776,-58.34945456466774,-59.94472264531029,-58.168521386348644,-58.383354325299514,-57.41418154514242,-56.795097118246424,-56.32565561836142,-56.52654271130105,-58.01965533923045,-58.54819635350034,-58.035459644279655,-58.442250085892454,-60.80046180037467
Healthy,117,1,-52.92883609383081,-52.85519986320554,-53.461762800592474,-53.5279840619844,-52.21128210763432,-50.81252776097116,-51.24333955102851,-52.91278421461986,-51.979588332135634,-51.51920313677488,-54.608254439643645,-53.5982882942476,-52.17193285309623,-50.51666822478786,-51.581315167479325,-53.318129790368644,-53.38286801675115,-53.83242670348033,-53.017780405541515,-54.049184535964514,-54.130618263249666,-53.6671772814958,-55.29198442721159,-54.116699696885306,-53.09533176642023,-52.92546227800258,-53.0887643662592,-54.787379923652125,-55.8332517557258,-56.019702285941726,-53.597451775824325,-53.31792894905503,-53.96597067522701,-52.82447397935233,-52.88593073777115,-54.46923603895773,-56.092096582171045,-54.43016446381266,-55.62206896139304,-56.99900087122285,-56.32051027484562,-55.529588987379356,-54.908699347998066,-53.861579666104845,-54.04147628130843,-53.55920697144377,-54.211517312338074,-55.805726263051156,-56.302709878619495,-55.76463784336249,-56.97045612278035,-57.89757606753653
Healthy,117,3,-52.429395911842235,-51.88704726226585,-52.43860200138854,-53.15922562953482,-52.106078727652786,-51.026760510697514,-51.23293080225296,-52.184182163649666,-51.69399074669576,-51.432368260766175,-54.27175986672612,-53.31510438359956,-51.8251237771336,-50.46207925740153,-51.939294677470826,-52.64431558931513,-51.77153311777034,-52.617136795388106,-52.29620762226161,-54.683829582071965,-53.10642685725091,-51.82142578078708,-53.90396222606623,-55.37039505438522,-53.574973822860095,-54.06905464545001,-54.475523541508835,-56.63488567180561,-56.886323949747805,-55.264825493670564,-54.383382373088594,-53.52571851293387,-54.16489810416457,-53.46715992958393,-53.029283797641185,-54.00038027741168,-57.00621015807984,-55.54634350952318,-55.704034091494634,-57.30408257313172,-55.89333218556865,-55.21241464556987,-56.25455651133666,-55.72588190040669,-54.95129843155741,-54.662078980407145,-54.848456216688234,-55.48637255662093,-55.643010058381954,-55.90502750650006,-56.98331196569984,-59.11861824593714
Healthy,117,2,-52.10635416898339,-51.85338608092066,-52.73540242385026,-52.9015451050564,-51.81873774283976,-51.03629950092629,-51.18427642272074,-51.85120300953311,-51.40642824024301,-51.01936380161854,-54.429472630727325,-53.59139059967713,-51.77918149339472,-50.488697336717685,-51.373635850655205,-52.821417020595575,-52.923119410351745,-53.41359761105778,-52.61824874880531,-53.75915604287462,-55.19613204857838,-54.285399649578125,-54.21235819878242,-53.71578782839667,-53.569831100354214,-53.59272670295547,-53.6955597152155,-55.20072309781493,-55.022862181804925,-54.770966492108656,-52.71093231934103,-52.25977959563644,-53.47603609729403,-53.400330962926574,-53.51227455788759,-55.41349009485536,-55.878906031365844,-54.06653997261887,-55.02837680554517,-56.80013605555789,-55.65550614381044,-54.62503614226613,-55.477084033115645,-55.440234119300634,-55.01699641137411,-53.79226373589571,-53.89633098751341,-55.52805715832755,-56.14047050275329,-57.18936826303928,-59.01063875740771,-58.79824558438649
Healthy,118,2,-51.86524064898363,-51.84365666205986,-52.64905308373646,-52.73717433197064,-51.53872777131951,-51.39622093852879,-51.46078028503406,-51.04480471074821,-51.13714874108954,-51.17413777281462,-53.85178726131521,-54.27520056128141,-51.524004109838195,-50.42392022015308,-51.627489381911644,-53.067007082637474,-53.55930363693794,-53.376817508591444,-52.32208551932131,-52.994052294719516,-52.1185942184746,-51.76169972228466,-54.01006140801634,-55.32260220762303,-53.91507580724502,-54.40676119457558,-54.276196105313076,-55.162965839034534,-55.10235499294434,-54.629922171632884,-53.68785290253564,-53.5597288508573,-53.49545439518899,-52.70475582492645,-52.78106236083141,-53.47671221352811,-54.66835002153249,-54.93399316134787,-56.02516116345937,-57.30044445672425,-54.69216400301306,-54.88244008867092,-56.600055318649076,-54.39800104628114,-53.976377656483066,-54.86020217613299,-55.14648899403426,-55.500867068024945,-56.11784250778786,-56.438586236524074,-56.972118000270264,-57.91816249688995
Healthy,118,1,-51.61775289465723,-51.43008030292992,-52.34271456339299,-52.30909174789591,-51.41496553001973,-51.299160020925925,-51.2381321528689,-51.339049794280385,-51.1998832084528,-50.97212278270504,-53.901277181141694,-53.370578263891424,-51.40848561938675,-49.97695024754053,-50.81143847397303,-52.132434581779705,-52.06524748574371,-53.594731393354095,-52.68081816220666,-53.27298313962032,-52.40611125756225,-51.60554154835344,-54.12850216836031,-55.242279708647956,-53.49300390205271,-53.38494894347416,-53.19157016283774,-55.19623618492834,-54.55883980016595,-54.2373604595145,-53.60389188073234,-53.22113520803505,-54.1514421924143,-53.05263714673339,-52.76855492400343,-53.38923331588833,-55.0096798741907,-55.54910665228533,-55.38675995938715,-56.25664755123108,-56.3475175093338,-55.72540246791108,-58.733892864172496,-55.879256994493424,-54.987726023751726,-55.16272719267137,-55.93377384103051,-56.91636559396354,-57.29824575796666,-56.95018240398269,-56.858733873411886,-58.35411158904661
Healthy,118,3,-52.70610460695507,-52.9485043462406,-54.3880446339199,-55.376178551778835,-55.091880656635766,-53.90577109796898,-52.86986977124043,-52.37365557944504,-51.65650890363323,-51.3840892209899,-52.711489980464734,-52.81547681009925,-52.67148041905806,-50.925435879673024,-51.633461848865295,-53.75649189053181,-55.886797393095755,-55.528534494432805,-54.26005542866852,-54.4545102584309,-52.03224753831297,-50.90794874981292,-52.26675598490978,-53.21463307279946,-53.20217605024931,-53.35333754910359,-53.69013429361048,-55.405944554190675,-56.15829083419348,-56.516666260591435,-55.02663558852143,-54.10558534218157,-53.77752330379549,-52.590039941633336,-51.806604166915434,-51.75299065316256,-53.20522165628504,-55.25268695627968,-54.82907938234127,-56.171016298334884,-58.21286519247694,-58.017257658768656,-58.20141023202246,-56.44396250139373,-55.74943140900729,-55.18755497947425,-55.89827155106417,-55.28132157018842,-54.71845172764485,-54.9340961871672,-55.6512514534688,-57.12348327957449
Healthy,118,3,-52.6968002206219,-52.47123071408499,-53.15630590439912,-53.527522877723655,-52.50325256161367,-52.13022088573429,-52.407395251793396,-52.12463094962889,-52.18720590953134,-52.315281243006325,-54.15238412448201,-53.550413256939336,-52.43804788744111,-50.74248254786022,-51.60599964211916,-52.78588962820368,-52.493961790990895,-53.21235464175438,-52.68262019581044,-55.15098496032089,-52.8774040374247,-51.8233040010346,-53.212677676929296,-54.84350045683409,-53.63565165604051,-54.343673366771185,-55.663448760500735,-56.272800783307744,-57.51819919801286,-57.73764240597372,-55.730633396268516,-54.353632696402876,-55.051838598788095,-54.825138955497614,-54.41501738934514,-54.59944848236806,-56.1204206466408,-57.44590994837015,-57.18269252849531,-58.18502542093498,-57.39336320768081,-56.411700044665814,-57.80877232845945,-56.57707121271787,-55.82184457689024,-55.6880572041786,-55.878561102438766,-56.38057827769562,-56.56092578899628,-56.30705994792574,-57.012970697179234,-58.697828239555214
Healthy,118,2,-54.631703938360275,-53.62006573476738,-53.67643501856145,-54.924313879532335,-53.34703676871772,-52.990147602510014,-52.79997094792768,-53.425296203817744,-53.431493131498996,-53.4331949042377,-55.274329358161765,-55.37265923413557,-53.24947151824851,-51.938134668124256,-52.746089883794426,-53.41596670766254,-53.5972263142365,-54.856264515035235,-56.00537567008576,-54.28653645397435,-52.8992546394177,-52.40126755293768,-54.66379042544682,-57.01896135121977,-56.44786798198686,-56.71881325280344,-56.778074318771985,-58.10955509311753,-58.22816337420879,-57.55187239574611,-57.74617083620658,-57.58839723630143,-57.59968163122618,-56.70794936505586,-56.877649148631164,-57.544478141586694,-58.75299215053725,-58.89749186112046,-58.90273823283949,-59.31049205413406,-58.5041423691962,-58.11396539613816,-59.9671869172704,-58.710244857044145,-57.632652901608864,-57.59205359088046,-57.897466230166586,-57.94299567270148,-57.86730509507425,-57.47024341808335,-57.64273781341598,-58.3649436601211
Healthy,118,1,-52.940121119901534,-52.870166093842826,-53.4295578918305,-54.00072126384633,-53.29000519229332,-53.40783285630234,-53.3211939115214,-54.471998808400734,-53.95992461084877,-54.48586548122999,-57.24109934660642,-55.312031235503966,-54.7024684909986,-52.493036235306164,-53.40253259200817,-54.85744260029787,-55.05829862504741,-55.13824221653416,-54.237648374052384,-55.226021668033795,-53.79170445629761,-52.932577075777154,-54.819174545214615,-55.791815251670016,-54.868244789155426,-55.94919471112863,-56.76049074000959,-56.562916662137084,-57.28245079001142,-59.235486010525264,-56.651680100738595,-56.2695053207575,-57.353561477743476,-58.14781039268915,-57.41671779264233,-56.96735880825586,-58.047220691137554,-60.18184967308612,-60.090244291104256,-60.42874496253183,-57.230369525464795,-57.56839787338363,-57.8131342810772,-56.31019490003084,-56.035225889748624,-56.16087709763935,-56.75167027438532,-57.95212810412231,-58.67479909535851,-58.895747799109294,-59.65032424613787,-60.89297523218165
Healthy,120,3,-52.92635248572685,-52.597699345062395,-53.08726942275422,-53.28250748305958,-52.3687433024474,-51.99109207834315,-52.0298074051113,-51.77975664501763,-51.79109554015944,-51.683183143159475,-54.1263960613422,-53.900278866783566,-53.11716644112812,-51.47059173690679,-52.38709364250079,-53.806532687374386,-53.611098728222586,-54.15555404958781,-53.50079184057135,-55.013947937638164,-53.713318205463736,-53.06702566733432,-55.01494685287898,-56.04697816930952,-54.923448384261434,-56.17069304390327,-57.39562326206502,-56.997276796305194,-57.27822080146651,-56.77604664686677,-55.39686617934034,-54.25189847746542,-54.75625322179467,-54.714911159211404,-55.206265687930205,-56.74447947558554,-57.43401147592035,-57.142426068662644,-57.55671940590703,-59.70640499444826,-56.77003856059813,-55.87025057379314,-56.46418874085686,-56.12295639604813,-55.677899187109354,-55.4653624671859,-56.0820198950932,-57.03165962326661,-57.39253988445278,-57.323565202947144,-58.066571323531434,-59.83129863633402
Healthy,120,2,-53.544262285483086,-53.042991752145376,-54.12108892417841,-55.38101829111527,-54.01882568941828,-53.10220066785508,-53.93033445067186,-53.99336203123624,-53.21798977726439,-53.907867679859066,-56.36791660304108,-55.035915647143284,-55.35584472661885,-53.04713149487686,-54.27275969103629,-55.49950575606836,-55.31447677358281,-57.012779051858864,-55.29954093932013,-54.31522479716666,-54.79512115693986,-54.64197000688755,-58.142544082803326,-57.488862460704354,-56.598100355098936,-56.613622221067644,-56.9289099539873,-55.02465918739891,-55.80932337898623,-56.71940256980577,-55.473004753787805,-54.60192213486732,-55.77757568133946,-54.659663945033955,-55.38047926557393,-56.72402129767471,-56.76684657543922,-56.74161130309945,-57.396960903406196,-59.893228654335644,-57.74995081259093,-57.411739473390774,-58.275316065527825,-55.99746160182799,-55.459721170265574,-56.04694011676169,-57.666832352061846,-57.87949177991425,-58.028633780240575,-58.8789194117966,-60.148361963483836,-60.15077793592993
